0_to_200,28,credits_paid_to_date,car_used,2605,less_100,1_to_4,3,female,none,3,savings_insurance,36,none,free,1,skilled,1,none,no,Risk,0.7224779126583194 | 0.27752208734168066,No Risk,2020-08-05 16:19:21
no_checking,17,credits_paid_to_date,car_used,1841,100_to_500,less_1,2,male,none,2,real_estate,35,none,own,1,skilled,1,none,yes,No Risk,0.9068625301535878 | 0.09313746984641219,No Risk,2020-08-05 16:19:21
no_checking,37,credits_paid_to_date,appliances,4989,100_to_500,greater_7,4,male,none,3,savings_insurance,39,none,own,2,skilled,2,yes,yes,No Risk,0.49570958494143785 | 0.5042904150585621,Risk,2020-08-05 16:19:21
no_checking,31,outstanding_credit,repairs,5548,500_to_1000,4_to_7,4,male,none,4,savings_insurance,32,stores,own,1,skilled,2,yes,yes,No Risk,0.5434414096495711 | 0.45655859035042884,No Risk,2020-08-05 16:19:21
0_to_200,18,credits_paid_to_date,car_new,3689,500_to_1000,unemployed,1,male,none,1,real_estate,36,none,own,1,skilled,2,yes,yes,No Risk,0.9021000155758031 | 0.09789998442419681,No Risk,2020-08-05 16:19:21
less_0,11,all_credits_paid_back,car_new,716,less_100,unemployed,1,male,none,2,real_estate,38,stores,own,1,skilled,1,none,yes,No Risk,0.9519260115016385 | 0.048073988498361614,No Risk,2020-08-05 16:19:21
no_checking,26,prior_payments_delayed,car_used,5072,100_to_500,1_to_4,3,male,co-applicant,4,savings_insurance,41,none,own,1,skilled,1,none,yes,No Risk,0.5399894971432501 | 0.46001050285674994,No Risk,2020-08-05 16:19:21
no_checking,38,outstanding_credit,appliances,3176,greater_1000,greater_7,4,male,co-applicant,4,car_other,70,none,own,2,skilled,1,yes,yes,Risk,0.13330203940180738 | 0.8666979605981926,Risk,2020-08-05 16:19:21
no_checking,32,all_credits_paid_back,furniture,4005,greater_1000,4_to_7,3,male,none,2,car_other,35,stores,own,2,unskilled,1,none,yes,No Risk,0.6288791863256982 | 0.37112081367430183,No Risk,2020-08-05 16:19:21
no_checking,39,prior_payments_delayed,appliances,4777,500_to_1000,greater_7,5,male,guarantor,4,car_other,36,none,free,2,skilled,1,yes,yes,Risk,0.24177333273967494 | 0.7582266672603251,Risk,2020-08-05 16:19:21
no_checking,32,prior_payments_delayed,car_used,5497,500_to_1000,4_to_7,4,male,guarantor,5,car_other,51,none,free,2,skilled,1,yes,yes,No Risk,0.24635349191650385 | 0.7536465080834962,Risk,2020-08-05 16:19:21
greater_200,18,credits_paid_to_date,car_new,1325,less_100,1_to_4,2,female,none,2,savings_insurance,36,bank,rent,1,unemployed,1,none,yes,No Risk,0.7780020282397807 | 0.22199797176021932,No Risk,2020-08-05 16:19:21
0_to_200,14,prior_payments_delayed,appliances,4902,greater_1000,greater_7,4,male,co-applicant,4,savings_insurance,46,none,own,1,skilled,1,yes,yes,No Risk,0.5014511888507929 | 0.4985488111492072,No Risk,2020-08-05 16:19:21
no_checking,31,prior_payments_delayed,radio_tv,6568,100_to_500,less_1,4,male,none,5,car_other,31,none,own,1,management_self-employed,1,none,yes,No Risk,0.6986203200622138 | 0.3013796799377862,No Risk,2020-08-05 16:19:21
no_checking,40,prior_payments_delayed,vacation,6386,500_to_1000,4_to_7,5,male,co-applicant,5,unknown,49,none,own,1,skilled,1,yes,yes,Risk,0.22711115753774394 | 0.7728888424622562,Risk,2020-08-05 16:19:21
no_checking,31,outstanding_credit,furniture,7285,500_to_1000,4_to_7,4,male,co-applicant,5,car_other,32,none,own,1,management_self-employed,2,yes,yes,Risk,0.2087557092567362 | 0.7912442907432639,Risk,2020-08-05 16:19:21
less_0,27,credits_paid_to_date,car_new,1815,less_100,4_to_7,2,male,none,3,savings_insurance,36,bank,rent,1,unemployed,1,none,yes,No Risk,0.715110570315266 | 0.28488942968473385,No Risk,2020-08-05 16:19:21
less_0,7,no_credits,car_new,250,less_100,unemployed,2,male,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk,0.9832589339292408 | 0.016741066070759227,No Risk,2020-08-05 16:19:21
0_to_200,33,prior_payments_delayed,car_used,3130,greater_1000,4_to_7,3,female,co-applicant,4,car_other,45,none,own,2,skilled,1,yes,yes,Risk,0.449341529402744 | 0.550658470597256,Risk,2020-08-05 16:19:21
no_checking,29,outstanding_credit,furniture,6815,unknown,greater_7,4,male,co-applicant,3,car_other,36,none,own,2,skilled,1,yes,yes,Risk,0.13154285081209222 | 0.8684571491879077,Risk,2020-08-05 16:19:21
less_0,24,credits_paid_to_date,car_used,1380,less_100,4_to_7,2,male,none,1,savings_insurance,30,stores,own,1,skilled,1,none,no,No Risk,0.8115256764829525 | 0.18847432351704746,No Risk,2020-08-05 16:19:21
no_checking,17,credits_paid_to_date,repairs,1574,100_to_500,less_1,2,male,none,3,real_estate,38,none,own,1,management_self-employed,2,none,yes,No Risk,0.8851277497449661 | 0.11487225025503381,No Risk,2020-08-05 16:19:21
no_checking,31,prior_payments_delayed,radio_tv,7460,100_to_500,greater_7,5,male,co-applicant,5,unknown,44,none,free,2,management_self-employed,1,yes,yes,Risk,0.1825439132362247 | 0.8174560867637753,Risk,2020-08-05 16:19:21
0_to_200,23,credits_paid_to_date,radio_tv,6649,less_100,4_to_7,4,female,none,3,car_other,28,none,own,2,skilled,1,none,yes,No Risk,0.6384782543711595 | 0.36152174562884054,No Risk,2020-08-05 16:19:21
0_to_200,37,prior_payments_delayed,appliances,4771,500_to_1000,greater_7,3,female,none,4,car_other,39,none,own,2,skilled,1,yes,yes,Risk,0.48050113661982224 | 0.5194988633801778,Risk,2020-08-05 16:19:21
0_to_200,4,all_credits_paid_back,education,250,100_to_500,4_to_7,2,female,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk,0.9497791636293634 | 0.05022083637063666,No Risk,2020-08-05 16:19:21
0_to_200,21,outstanding_credit,business,5921,less_100,greater_7,4,male,none,4,savings_insurance,39,none,own,1,skilled,1,none,yes,No Risk,0.6163526175722682 | 0.38364738242773183,No Risk,2020-08-05 16:19:21
no_checking,33,prior_payments_delayed,appliances,4177,500_to_1000,4_to_7,4,male,none,3,savings_insurance,39,none,own,2,skilled,2,yes,yes,Risk,0.4911971758888131 | 0.5088028241111868,Risk,2020-08-05 16:19:21
no_checking,29,credits_paid_to_date,furniture,7061,100_to_500,1_to_4,3,female,none,4,savings_insurance,38,bank,own,2,unskilled,1,none,yes,No Risk,0.5964501346397766 | 0.4035498653602235,No Risk,2020-08-05 16:19:21
0_to_200,10,prior_payments_delayed,furniture,250,less_100,4_to_7,1,male,co-applicant,2,car_other,41,stores,own,1,unskilled,1,yes,yes,Risk,0.7894875793597327 | 0.21051242064026718,No Risk,2020-08-05 16:19:21
no_checking,24,prior_payments_delayed,radio_tv,7762,greater_1000,less_1,4,male,none,3,savings_insurance,39,none,own,2,management_self-employed,1,none,yes,No Risk,0.6582062764742826 | 0.3417937235257174,No Risk,2020-08-05 16:19:21
less_0,20,credits_paid_to_date,furniture,3801,500_to_1000,1_to_4,2,female,none,1,car_other,22,bank,own,1,unemployed,1,yes,yes,No Risk,0.7998820388381824 | 0.2001179611618175,No Risk,2020-08-05 16:19:21
no_checking,39,prior_payments_delayed,appliances,9683,500_to_1000,4_to_7,4,male,co-applicant,4,car_other,49,stores,own,2,unskilled,2,yes,yes,No Risk,0.3402658193041097 | 0.6597341806958903,Risk,2020-08-05 16:19:21
less_0,14,all_credits_paid_back,car_new,250,less_100,1_to_4,2,female,none,3,savings_insurance,19,stores,own,1,skilled,1,none,yes,Risk,0.8919484469560635 | 0.10805155304393659,No Risk,2020-08-05 16:19:21
less_0,25,credits_paid_to_date,retraining,4448,500_to_1000,4_to_7,4,male,none,3,car_other,39,none,own,2,skilled,1,none,no,No Risk,0.6267126380147217 | 0.37328736198527845,No Risk,2020-08-05 16:19:21
0_to_200,5,prior_payments_delayed,furniture,1654,less_100,1_to_4,3,male,none,4,real_estate,25,none,rent,1,management_self-employed,1,none,yes,No Risk,0.8931825395610238 | 0.10681746043897619,No Risk,2020-08-05 16:19:21
no_checking,30,prior_payments_delayed,business,5193,100_to_500,4_to_7,4,female,none,5,car_other,46,none,own,3,skilled,2,yes,yes,Risk,0.3051621120389187 | 0.6948378879610814,Risk,2020-08-05 16:19:21
less_0,4,all_credits_paid_back,car_new,250,less_100,less_1,2,female,none,2,real_estate,22,none,rent,1,management_self-employed,1,none,yes,No Risk,0.9832589339292408 | 0.016741066070759227,No Risk,2020-08-05 16:19:21
less_0,27,prior_payments_delayed,radio_tv,2344,less_100,4_to_7,3,female,none,3,savings_insurance,30,bank,own,2,unemployed,1,none,yes,No Risk,0.6924507212016207 | 0.3075492787983794,No Risk,2020-08-05 16:19:21
less_0,14,all_credits_paid_back,vacation,587,500_to_1000,1_to_4,3,female,none,2,savings_insurance,19,none,rent,1,skilled,1,none,yes,No Risk,0.9264746915247866 | 0.07352530847521342,No Risk,2020-08-05 16:19:21
0_to_200,21,outstanding_credit,business,4582,100_to_500,greater_7,4,male,none,3,unknown,40,none,own,1,skilled,2,yes,yes,Risk,0.5724489312161475 | 0.4275510687838525,No Risk,2020-08-05 16:19:21
less_0,4,all_credits_paid_back,car_new,250,100_to_500,less_1,1,male,none,1,real_estate,25,bank,rent,1,unskilled,1,none,yes,No Risk,0.9832589339292408 | 0.016741066070759227,No Risk,2020-08-05 16:19:21
less_0,9,prior_payments_delayed,furniture,3047,less_100,1_to_4,3,male,none,3,savings_insurance,35,bank,own,1,unskilled,1,yes,yes,No Risk,0.7823115451171472 | 0.21768845488285268,No Risk,2020-08-05 16:19:21
0_to_200,4,prior_payments_delayed,furniture,250,500_to_1000,4_to_7,1,male,none,1,car_other,28,stores,rent,2,skilled,1,yes,yes,No Risk,0.8366145776437814 | 0.16338542235621867,No Risk,2020-08-05 16:19:21
less_0,8,all_credits_paid_back,car_new,250,100_to_500,1_to_4,1,male,none,1,savings_insurance,34,stores,rent,1,unskilled,1,none,yes,No Risk,0.9147384466670431 | 0.08526155333295689,No Risk,2020-08-05 16:19:21
no_checking,26,prior_payments_delayed,radio_tv,1710,100_to_500,4_to_7,3,female,none,3,real_estate,43,bank,own,1,unemployed,1,none,yes,No Risk,0.6720525639005622 | 0.3279474360994378,No Risk,2020-08-05 16:19:21
0_to_200,39,prior_payments_delayed,business,5478,100_to_500,1_to_4,3,female,none,2,savings_insurance,43,stores,own,1,unskilled,1,none,yes,No Risk,0.7465028525272612 | 0.2534971474727388,No Risk,2020-08-05 16:19:21
no_checking,23,prior_payments_delayed,car_used,3416,500_to_1000,1_to_4,3,male,none,4,savings_insurance,34,none,own,1,skilled,1,none,yes,No Risk,0.6513819347020636 | 0.34861806529793643,No Risk,2020-08-05 16:19:21
no_checking,43,prior_payments_delayed,repairs,8222,500_to_1000,greater_7,5,male,co-applicant,4,unknown,47,none,free,2,skilled,1,yes,yes,Risk,0.12254699916627461 | 0.8774530008337253,Risk,2020-08-05 16:19:21
no_checking,36,prior_payments_delayed,appliances,5855,500_to_1000,greater_7,4,male,none,5,savings_insurance,42,none,own,2,skilled,1,none,yes,No Risk,0.5024414648438562 | 0.4975585351561439,No Risk,2020-08-05 16:19:21
less_0,15,credits_paid_to_date,car_new,763,less_100,less_1,2,female,none,1,savings_insurance,29,stores,own,1,skilled,1,none,yes,No Risk,0.9318150524449873 | 0.06818494755501277,No Risk,2020-08-05 16:19:21
less_0,13,all_credits_paid_back,vacation,250,less_100,1_to_4,2,female,co-applicant,1,real_estate,42,stores,own,1,skilled,1,none,yes,No Risk,0.9157698452067129 | 0.08423015479328713,No Risk,2020-08-05 16:19:21
no_checking,30,outstanding_credit,appliances,8256,unknown,greater_7,4,female,co-applicant,3,unknown,50,none,free,3,skilled,2,yes,yes,Risk,0.08431939076260246 | 0.9156806092373975,Risk,2020-08-05 16:19:21
0_to_200,14,credits_paid_to_date,furniture,250,less_100,1_to_4,2,female,none,2,real_estate,30,none,own,1,skilled,1,none,yes,No Risk,0.9210483018423308 | 0.07895169815766935,No Risk,2020-08-05 16:19:21
greater_200,34,prior_payments_delayed,furniture,5470,100_to_500,4_to_7,4,male,none,4,car_other,33,none,own,2,skilled,1,none,no,Risk,0.5893766420438898 | 0.41062335795611016,No Risk,2020-08-05 16:19:21
no_checking,23,prior_payments_delayed,car_used,7744,100_to_500,greater_7,3,male,co-applicant,4,car_other,39,none,free,2,management_self-employed,1,none,yes,Risk,0.30799690996066553 | 0.6920030900393345,Risk,2020-08-05 16:19:21
greater_200,24,prior_payments_delayed,education,3598,100_to_500,1_to_4,3,male,none,4,unknown,38,none,free,1,skilled,1,yes,yes,No Risk,0.6834349686550868 | 0.3165650313449131,No Risk,2020-08-05 16:19:21
0_to_200,7,all_credits_paid_back,car_new,250,less_100,less_1,1,male,none,1,real_estate,20,none,rent,1,skilled,1,none,yes,No Risk,0.9832589339292408 | 0.016741066070759227,No Risk,2020-08-05 16:19:21
no_checking,27,prior_payments_delayed,appliances,6222,500_to_1000,4_to_7,3,female,none,4,car_other,41,none,own,2,skilled,2,yes,yes,Risk,0.39687136921508376 | 0.6031286307849162,Risk,2020-08-05 16:19:21
greater_200,4,all_credits_paid_back,education,250,500_to_1000,1_to_4,1,female,none,2,real_estate,28,none,rent,1,management_self-employed,1,none,yes,No Risk,0.9628373674310069 | 0.03716263256899313,No Risk,2020-08-05 16:19:21
no_checking,25,prior_payments_delayed,radio_tv,4101,greater_1000,4_to_7,4,male,none,4,car_other,43,stores,rent,1,unskilled,1,none,yes,No Risk,0.6033417469634916 | 0.3966582530365083,No Risk,2020-08-05 16:19:21
no_checking,19,credits_paid_to_date,radio_tv,4459,100_to_500,4_to_7,4,female,none,3,real_estate,36,none,own,1,skilled,1,none,yes,No Risk,0.6499778481538134 | 0.35002215184618646,No Risk,2020-08-05 16:19:21
0_to_200,14,credits_paid_to_date,car_new,1711,less_100,less_1,3,female,none,2,real_estate,30,none,rent,1,skilled,1,none,yes,No Risk,0.9602983932754684 | 0.039701606724531595,No Risk,2020-08-05 16:19:21
0_to_200,10,credits_paid_to_date,furniture,250,less_100,less_1,2,female,none,3,real_estate,23,none,rent,1,management_self-employed,1,none,yes,No Risk,0.9624972550688267 | 0.03750274493117347,No Risk,2020-08-05 16:19:21
0_to_200,35,prior_payments_delayed,furniture,4100,100_to_500,4_to_7,4,male,none,3,savings_insurance,30,none,own,2,skilled,1,none,yes,No Risk,0.6400241106846478 | 0.3599758893153522,No Risk,2020-08-05 16:19:21
0_to_200,5,prior_payments_delayed,furniture,250,less_100,1_to_4,1,male,none,1,real_estate,25,none,rent,1,skilled,1,yes,yes,No Risk,0.9252061075590758 | 0.07479389244092417,No Risk,2020-08-05 16:19:21
less_0,16,prior_payments_delayed,car_new,3681,less_100,4_to_7,3,male,none,3,savings_insurance,30,none,own,1,skilled,2,none,yes,Risk,0.732571783651178 | 0.26742821634882186,No Risk,2020-08-05 16:19:21
less_0,4,all_credits_paid_back,car_new,250,less_100,less_1,2,female,none,2,savings_insurance,19,none,rent,1,skilled,1,none,yes,No Risk,0.9630170565479007 | 0.036982943452099286,No Risk,2020-08-05 16:19:21
less_0,23,credits_paid_to_date,repairs,2951,500_to_1000,4_to_7,2,male,none,3,savings_insurance,31,stores,rent,2,unskilled,1,none,yes,No Risk,0.7024047637445858 | 0.2975952362554141,No Risk,2020-08-05 16:19:21
no_checking,40,prior_payments_delayed,radio_tv,2604,unknown,greater_7,4,female,none,4,car_other,39,none,own,2,skilled,1,none,yes,Risk,0.3817576905866169 | 0.6182423094133831,Risk,2020-08-05 16:19:21
0_to_200,34,outstanding_credit,appliances,4174,500_to_1000,1_to_4,4,female,none,2,car_other,44,none,own,2,skilled,1,none,yes,No Risk,0.6871642068531627 | 0.3128357931468373,No Risk,2020-08-05 16:19:21
no_checking,15,credits_paid_to_date,radio_tv,5356,less_100,4_to_7,4,male,none,3,savings_insurance,51,none,own,2,management_self-employed,2,none,yes,No Risk,0.5236115930108313 | 0.4763884069891686,No Risk,2020-08-05 16:19:21
no_checking,37,prior_payments_delayed,appliances,5661,500_to_1000,4_to_7,4,male,none,5,savings_insurance,44,stores,rent,2,unskilled,1,none,yes,No Risk,0.541622673826488 | 0.45837732617351196,No Risk,2020-08-05 16:19:21
no_checking,36,credits_paid_to_date,business,3631,100_to_500,1_to_4,4,female,none,3,savings_insurance,48,none,own,2,skilled,1,none,yes,No Risk,0.5658949062115707 | 0.4341050937884293,No Risk,2020-08-05 16:19:21
greater_200,20,credits_paid_to_date,repairs,5238,greater_1000,4_to_7,4,male,none,3,car_other,50,none,own,2,skilled,1,yes,yes,No Risk,0.5350540047513553 | 0.46494599524864466,No Risk,2020-08-05 16:19:21
less_0,4,no_credits,education,586,less_100,1_to_4,2,female,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk,0.9723253981348187 | 0.02767460186518143,No Risk,2020-08-05 16:19:21
0_to_200,23,outstanding_credit,furniture,5180,greater_1000,less_1,3,male,none,2,unknown,46,none,own,2,skilled,1,yes,yes,Risk,0.6492981085594596 | 0.3507018914405404,No Risk,2020-08-05 16:19:21
less_0,12,prior_payments_delayed,car_new,250,greater_1000,less_1,2,male,none,1,savings_insurance,22,stores,rent,1,skilled,1,none,yes,No Risk,0.9529755547698444 | 0.04702444523015552,No Risk,2020-08-05 16:19:21
less_0,14,prior_payments_delayed,business,4921,less_100,1_to_4,3,male,none,2,savings_insurance,29,none,own,2,management_self-employed,1,none,yes,No Risk,0.8437668826845287 | 0.15623311731547126,No Risk,2020-08-05 16:19:21
less_0,5,all_credits_paid_back,car_new,250,less_100,1_to_4,2,female,none,3,real_estate,22,bank,rent,1,unemployed,1,none,yes,No Risk,0.9698710381552218 | 0.030128961844778278,No Risk,2020-08-05 16:19:21
no_checking,34,outstanding_credit,repairs,6863,unknown,greater_7,5,male,co-applicant,4,unknown,49,none,own,2,skilled,2,yes,yes,Risk,0.12238651856611582 | 0.8776134814338842,Risk,2020-08-05 16:19:21
0_to_200,10,no_credits,car_new,250,less_100,unemployed,1,female,none,3,real_estate,32,none,own,1,skilled,1,none,yes,No Risk,0.9749541125136906 | 0.025045887486309388,No Risk,2020-08-05 16:19:21
no_checking,24,outstanding_credit,furniture,5961,500_to_1000,1_to_4,4,male,none,4,car_other,50,none,own,3,skilled,1,yes,yes,Risk,0.555938641107087 | 0.44406135889291304,No Risk,2020-08-05 16:19:21
no_checking,41,prior_payments_delayed,radio_tv,7143,500_to_1000,greater_7,5,male,co-applicant,5,unknown,47,none,free,2,skilled,1,yes,yes,Risk,0.11797969147396692 | 0.8820203085260331,Risk,2020-08-05 16:19:21
0_to_200,15,credits_paid_to_date,furniture,1350,less_100,less_1,2,female,none,2,savings_insurance,30,none,own,1,skilled,1,none,yes,No Risk,0.8908223499423628 | 0.10917765005763724,No Risk,2020-08-05 16:19:21
no_checking,27,outstanding_credit,radio_tv,5678,500_to_1000,4_to_7,4,male,none,3,unknown,54,none,free,2,skilled,1,yes,yes,Risk,0.2994734568666401 | 0.7005265431333599,Risk,2020-08-05 16:19:21
no_checking,34,prior_payments_delayed,furniture,5851,greater_1000,greater_7,4,male,co-applicant,4,unknown,51,none,own,2,skilled,1,yes,yes,Risk,0.17802268754044406 | 0.8219773124595559,Risk,2020-08-05 16:19:21
no_checking,8,prior_payments_delayed,car_new,899,100_to_500,4_to_7,2,male,none,3,savings_insurance,27,bank,own,1,unskilled,1,yes,yes,No Risk,0.7062406030329744 | 0.29375939696702563,No Risk,2020-08-05 16:19:21
no_checking,30,prior_payments_delayed,radio_tv,8357,500_to_1000,greater_7,3,male,co-applicant,4,unknown,53,none,free,2,skilled,1,yes,yes,Risk,0.1286477697893869 | 0.8713522302106131,Risk,2020-08-05 16:19:21
no_checking,15,credits_paid_to_date,car_new,2685,100_to_500,4_to_7,4,female,none,2,savings_insurance,46,stores,rent,1,unskilled,1,none,yes,No Risk,0.7556377187599155 | 0.24436228124008452,No Risk,2020-08-05 16:19:21
no_checking,39,prior_payments_delayed,other,9086,500_to_1000,1_to_4,4,male,guarantor,3,unknown,47,none,free,2,skilled,1,yes,yes,Risk,0.38640583073148005 | 0.6135941692685198,Risk,2020-08-05 16:19:21
less_0,6,all_credits_paid_back,education,250,100_to_500,4_to_7,2,female,none,2,real_estate,19,stores,rent,1,skilled,1,none,yes,No Risk,0.9465533571777505 | 0.05344664282224957,No Risk,2020-08-05 16:19:21
less_0,17,credits_paid_to_date,repairs,1096,100_to_500,1_to_4,3,female,none,1,savings_insurance,29,stores,rent,1,unskilled,1,none,yes,No Risk,0.8687034335789505 | 0.13129656642104953,No Risk,2020-08-05 16:19:21
no_checking,30,all_credits_paid_back,car_used,1102,100_to_500,unemployed,3,female,none,4,savings_insurance,19,none,own,1,skilled,1,none,yes,No Risk,0.6159884605241103 | 0.38401153947588973,No Risk,2020-08-05 16:19:21
0_to_200,16,credits_paid_to_date,car_used,3831,100_to_500,1_to_4,2,female,none,2,car_other,43,none,rent,1,skilled,2,none,yes,Risk,0.7905264741081096 | 0.20947352589189033,No Risk,2020-08-05 16:19:21
less_0,10,all_credits_paid_back,car_new,250,less_100,1_to_4,1,male,none,2,real_estate,34,none,own,1,skilled,1,none,yes,No Risk,0.9479604131026393 | 0.05203958689736066,No Risk,2020-08-05 16:19:21
0_to_200,21,credits_paid_to_date,furniture,2477,less_100,4_to_7,3,male,none,4,car_other,35,none,own,1,skilled,1,yes,yes,No Risk,0.6793775247303387 | 0.32062247526966114,No Risk,2020-08-05 16:19:21
greater_200,14,prior_payments_delayed,furniture,3608,100_to_500,greater_7,3,male,none,3,car_other,39,stores,own,2,skilled,2,yes,yes,Risk,0.6219880016639278 | 0.3780119983360722,No Risk,2020-08-05 16:19:21
no_checking,25,credits_paid_to_date,business,6597,less_100,greater_7,5,female,none,4,savings_insurance,48,none,own,2,skilled,1,yes,yes,Risk,0.30345327125295407 | 0.6965467287470459,Risk,2020-08-05 16:19:21
less_0,11,no_credits,car_used,1645,less_100,less_1,2,female,none,1,savings_insurance,19,none,rent,1,skilled,1,none,yes,No Risk,0.9451711347428035 | 0.05482886525719658,No Risk,2020-08-05 16:19:21
no_checking,28,credits_paid_to_date,furniture,3914,100_to_500,1_to_4,4,male,none,2,savings_insurance,39,stores,own,1,unskilled,2,yes,yes,No Risk,0.7089928372061614 | 0.29100716279383876,No Risk,2020-08-05 16:19:21
no_checking,16,credits_paid_to_date,retraining,1519,100_to_500,1_to_4,3,female,none,3,savings_insurance,33,none,rent,1,skilled,1,yes,yes,No Risk,0.6732231140983819 | 0.3267768859016181,No Risk,2020-08-05 16:19:21
no_checking,27,outstanding_credit,appliances,8569,500_to_1000,4_to_7,4,male,none,4,unknown,46,none,free,2,skilled,1,yes,yes,Risk,0.3297158540034482 | 0.670284145996552,Risk,2020-08-05 16:19:21
less_0,4,all_credits_paid_back,car_new,250,less_100,less_1,1,female,none,2,savings_insurance,19,bank,rent,1,unemployed,1,none,yes,No Risk,0.9630170565479007 | 0.036982943452099286,No Risk,2020-08-05 16:19:21
no_checking,27,outstanding_credit,appliances,5139,500_to_1000,4_to_7,3,male,none,3,savings_insurance,45,bank,own,1,unskilled,1,none,yes,No Risk,0.6165297991481553 | 0.3834702008518446,No Risk,2020-08-05 16:19:21
no_checking,8,all_credits_paid_back,furniture,2931,100_to_500,less_1,1,female,none,3,savings_insurance,49,none,own,2,skilled,1,none,yes,No Risk,0.6226792725410673 | 0.37732072745893275,No Risk,2020-08-05 16:19:21
no_checking,26,credits_paid_to_date,radio_tv,10639,less_100,4_to_7,5,female,none,5,unknown,42,none,free,2,management_self-employed,1,yes,yes,Risk,0.34847548511898996 | 0.6515245148810099,Risk,2020-08-05 16:19:21
0_to_200,21,prior_payments_delayed,car_used,3010,less_100,4_to_7,2,female,co-applicant,1,car_other,34,bank,own,1,unemployed,1,yes,yes,Risk,0.6932239149511957 | 0.30677608504880427,No Risk,2020-08-05 16:19:21
0_to_200,25,credits_paid_to_date,radio_tv,3373,less_100,4_to_7,3,female,none,3,car_other,37,none,own,2,skilled,2,yes,yes,No Risk,0.6128615268942437 | 0.3871384731057562,No Risk,2020-08-05 16:19:21
less_0,22,prior_payments_delayed,car_new,3554,less_100,less_1,1,male,none,1,car_other,32,stores,rent,1,skilled,1,none,yes,No Risk,0.8054808774864967 | 0.19451912251350334,No Risk,2020-08-05 16:19:21
no_checking,33,prior_payments_delayed,furniture,7227,100_to_500,4_to_7,4,male,co-applicant,4,savings_insurance,45,none,free,3,management_self-employed,2,yes,yes,Risk,0.28005696065671387 | 0.7199430393432862,Risk,2020-08-05 16:19:21
no_checking,33,outstanding_credit,radio_tv,7233,500_to_1000,greater_7,5,male,co-applicant,5,unknown,34,none,free,2,management_self-employed,2,yes,yes,Risk,0.1085422779716702 | 0.8914577220283298,Risk,2020-08-05 16:19:21
no_checking,32,outstanding_credit,other,10292,100_to_500,greater_7,6,male,co-applicant,5,car_other,61,none,free,2,management_self-employed,1,yes,yes,Risk,0.1253387400406471 | 0.874661259959353,Risk,2020-08-05 16:19:21
0_to_200,24,outstanding_credit,appliances,3415,100_to_500,1_to_4,3,male,none,4,savings_insurance,26,none,own,1,skilled,2,yes,yes,No Risk,0.6995346494592997 | 0.30046535054070045,No Risk,2020-08-05 16:19:21
no_checking,25,prior_payments_delayed,car_used,6775,greater_1000,4_to_7,3,female,none,4,car_other,39,none,own,2,skilled,1,none,yes,Risk,0.44609684477910416 | 0.5539031552208958,Risk,2020-08-05 16:19:21
greater_200,18,outstanding_credit,furniture,4686,100_to_500,4_to_7,3,male,guarantor,4,savings_insurance,50,none,free,1,skilled,1,yes,yes,Risk,0.4695146411002399 | 0.5304853588997602,Risk,2020-08-05 16:19:21
no_checking,33,prior_payments_delayed,appliances,6516,500_to_1000,4_to_7,4,male,none,4,car_other,54,none,own,2,skilled,1,yes,yes,No Risk,0.3921006391116921 | 0.607899360888308,Risk,2020-08-05 16:19:21
less_0,4,all_credits_paid_back,car_used,312,less_100,unemployed,2,male,none,1,real_estate,26,bank,rent,1,unskilled,1,none,yes,No Risk,0.9842413066763195 | 0.015758693323680597,No Risk,2020-08-05 16:19:21
no_checking,33,all_credits_paid_back,radio_tv,4420,100_to_500,less_1,4,male,none,3,real_estate,34,stores,own,1,unskilled,1,yes,yes,No Risk,0.7206287474589865 | 0.2793712525410134,No Risk,2020-08-05 16:19:21
0_to_200,19,credits_paid_to_date,retraining,250,less_100,less_1,2,female,none,2,savings_insurance,21,none,own,1,skilled,1,none,yes,No Risk,0.9359640058107175 | 0.06403599418928256,No Risk,2020-08-05 16:19:21
less_0,24,credits_paid_to_date,furniture,1859,500_to_1000,4_to_7,3,female,none,2,real_estate,28,stores,own,1,unskilled,1,none,yes,No Risk,0.863011848973586 | 0.136988151026414,No Risk,2020-08-05 16:19:21
0_to_200,5,prior_payments_delayed,car_new,1152,less_100,4_to_7,3,female,none,1,car_other,25,none,own,1,skilled,2,none,yes,No Risk,0.840977707424222 | 0.15902229257577796,No Risk,2020-08-05 16:19:21
no_checking,27,prior_payments_delayed,car_used,4893,100_to_500,1_to_4,4,male,none,5,savings_insurance,44,none,own,2,management_self-employed,1,none,yes,Risk,0.6220098252313883 | 0.3779901747686118,No Risk,2020-08-05 16:19:21
